"","ID","Scenario","CO2_emis"
"2763","263","S4",20.07513651
"2764","264","S4",20.351460125
"2765","265","S4",20.480446015
"2766","266","S4",20.537620345
"2767","267","S4",20.49164604
"2768","268","S4",20.43818449
"2769","269","S4",20.26852373
"2770","270","S4",20.543768405
"2771","271","S4",20.511863025
"2772","272","S4",20.21480522
"2773","273","S4",20.136697775
"2774","274","S4",20.06292872
"2775","275","S4",20.492209235
"2776","276","S4",20.462786585
"2777","277","S4",20.328268755
"2778","278","S4",20.332937105
"2779","279","S4",20.28732926
"2780","280","S4",19.955214665
"2781","281","S4",20.355943785
"2782","282","S4",20.4026094
"2783","283","S4",20.15592634
"2784","284","S4",20.411517955
"2785","285","S4",20.35770199
"2786","286","S4",20.33807448
"2787","287","S4",20.468716375
"2788","288","S4",20.40514323
"2789","289","S4",20.519163755
"2790","290","S4",20.401009605
"2791","291","S4",20.4972539
"2792","292","S4",20.640987615
"2793","293","S4",20.28609118
"2794","294","S4",20.0984038
"2795","295","S4",20.22324329
"2796","296","S4",20.181370855
"2797","297","S4",20.211500145
"2798","298","S4",20.48317658
"2799","299","S4",20.4027043
"2800","300","S4",20.26342979
"2801","301","S4",20.33699919
"2802","302","S4",20.318031235
"2803","303","S4",20.45272974
"2804","304","S4",20.22432588
"2805","305","S4",20.149365465
"2806","306","S4",20.179839315
"2807","307","S4",20.24611638
"2808","308","S4",20.102425005
"2809","309","S4",20.240347555
"2810","310","S4",20.36768328
"2811","311","S4",20.271152095
"2812","312","S4",20.42779878
"2813","313","S4",20.130262095
"2814","314","S4",20.320202985
"2815","315","S4",20.52418433
"2816","316","S4",20.411863975
"2817","317","S4",20.41705099
"2818","318","S4",20.330561685
"2819","319","S4",20.311451745
"2820","320","S4",20.319760605
"2821","321","S4",20.516231345
"2822","322","S4",20.324628975
"2823","323","S4",20.22255782
"2824","324","S4",20.291342435
"2825","325","S4",20.366831735
"2826","326","S4",20.01998282
"2827","327","S4",20.42487075
"2828","328","S4",20.42503646
"2829","329","S4",20.29798945
"2830","330","S4",20.300815645
"2831","331","S4",20.40399202
"2832","332","S4",20.340150965
"2833","333","S4",20.1817114
"2834","334","S4",20.283683275
"2835","335","S4",20.368707105
"2836","336","S4",20.285457175
"2837","337","S4",20.204659315
"2838","338","S4",20.32285763
"2839","339","S4",20.499733345
"2840","340","S4",20.28351428
"2841","341","S4",20.119517225
"2842","342","S4",20.483823725
"2843","343","S4",20.369599165
"2844","344","S4",20.332345805
"2845","345","S4",20.21537024
"2846","346","S4",20.0165562
"2847","347","S4",20.384605045
"2848","348","S4",20.24531046
"2849","349","S4",20.438805355
"2850","350","S4",20.31424436
"2851","351","S4",20.13315545
"2852","352","S4",20.118111245
"2853","353","S4",20.67607908
"2854","354","S4",20.313933745
"2855","355","S4",20.274332705
"2856","356","S4",20.037655025
"2857","357","S4",20.47971857
"2858","358","S4",20.23972158
"2859","359","S4",20.263568855
"2860","360","S4",20.518008165
"2861","361","S4",20.25596919
"2862","362","S4",20.13028144
"2863","363","S4",20.398745145
"2864","364","S4",20.17469026
"2865","365","S4",20.500215875
"2866","366","S4",20.23756662
"2867","367","S4",20.22686774
"2868","368","S4",20.310099055
"2869","369","S4",20.32006903
"2870","370","S4",20.451554805
"2871","371","S4",20.21091213
"2872","372","S4",20.421019635
"2873","373","S4",20.178220175
"2874","374","S4",20.196684065
"2875","375","S4",20.44056867
"2876","376","S4",20.274681645
"2877","377","S4",20.08802174
"2878","378","S4",20.359688685
"2879","379","S4",20.196108095
"2880","380","S4",20.30994977
"2881","381","S4",20.340326165
"2882","382","S4",20.32949187
"2883","383","S4",20.452203775
"2884","384","S4",20.15024329
"2885","385","S4",20.38808824
"2886","386","S4",20.452040985
"2887","387","S4",19.99744115
"2888","388","S4",20.45552856
"2889","389","S4",20.44269662
"2890","390","S4",19.986982075
"2891","391","S4",20.122543805
"2892","392","S4",20.230028275
"2893","393","S4",20.242856565
"2894","394","S4",20.09187395
"2895","395","S4",20.6173973
"2896","396","S4",20.42277784
"2897","397","S4",20.35740342
"2898","398","S4",20.40152462
"2899","399","S4",20.34512847
"2900","400","S4",20.25303094
"2901","401","S4",20.283656265
"2902","402","S4",20.535599705
"2903","403","S4",20.232386905
"2904","404","S4",20.357916245
"2905","405","S4",20.213087895
"2906","406","S4",20.47942803
"2907","407","S4",20.27746039
"2908","408","S4",20.386205205
"2909","409","S4",20.39373333
"2910","410","S4",20.376905735
"2911","411","S4",20.18206399
"2912","412","S4",20.25269806
"2913","413","S4",20.311015935
"2914","414","S4",20.18707398
"2915","415","S4",20.36120088
"2916","416","S4",20.39932075
"2917","417","S4",20.25026059
"2918","418","S4",20.27760931
"2919","419","S4",20.407104375
"2920","420","S4",20.26780103
"2921","421","S4",20.21004708
"2922","422","S4",20.35564558
"2923","423","S4",20.29918373
"2924","424","S4",20.180960595
"2925","425","S4",20.412886705
"2926","426","S4",20.38045536
"2927","427","S4",20.300299535
"2928","428","S4",20.39416987
"2929","429","S4",20.421993455
"2930","430","S4",20.119844265
"2931","431","S4",20.376464085
"2932","432","S4",20.39164626
"2933","433","S4",20.234234535
"2934","434","S4",20.39348586
"2935","435","S4",20.50592703
"2936","436","S4",20.144122605
"2937","437","S4",20.35829037
"2938","438","S4",20.29633235
"2939","439","S4",20.35749759
"2940","440","S4",20.37426496
"2941","441","S4",20.467843295
"2942","442","S4",20.477134735
"2943","443","S4",20.31468455
"2944","444","S4",20.230339255
"2945","445","S4",20.37774195
"2946","446","S4",20.283287615
"2947","447","S4",20.064532165
"2948","448","S4",20.349781125
"2949","449","S4",20.347871445
"2950","450","S4",20.519763085
"2951","451","S4",20.3426253
"2952","452","S4",19.99716229
"2953","453","S4",20.43548057
"2954","454","S4",20.354309315
"2955","455","S4",20.204327895
"2956","456","S4",20.312579595
"2957","457","S4",20.26184496
"2958","458","S4",20.30946797
"2959","459","S4",20.223671435
"2960","460","S4",20.31485975
"2961","461","S4",20.245461935
"2962","462","S4",20.49256876
"2963","463","S4",20.45076312
"2964","464","S4",20.217108735
"2965","465","S4",20.39927768
"2966","466","S4",20.560497815
"2967","467","S4",20.484509195
"2968","468","S4",20.352512055
"2969","469","S4",20.64805438
"2970","470","S4",20.342894305
"2971","471","S4",20.319478095
"2972","472","S4",20.338965445
"2973","473","S4",20.48350581
"2974","474","S4",20.43676464
"2975","475","S4",20.277753485
"2976","476","S4",20.31663438
"2977","477","S4",20.31951788
"2978","478","S4",20.361311475
"2979","479","S4",20.38945626
"2980","480","S4",20.245429085
"2981","481","S4",20.407875255
"2982","482","S4",20.405382305
"2983","483","S4",20.31970257
"2984","484","S4",20.511871055
"2985","485","S4",20.455559585
"2986","486","S4",20.336860855
"2987","487","S4",20.43279198
"2988","488","S4",20.51690185
"2989","489","S4",20.18686812
"2990","490","S4",20.42857477
"2991","491","S4",20.565136965
"2992","492","S4",20.286811325
"2993","493","S4",20.40860124
"2994","494","S4",20.25892277
"2995","495","S4",20.317161075
"2996","496","S4",20.24353072
"2997","497","S4",20.36836218
"2998","498","S4",20.30292717
"2999","499","S4",20.520869765
"3000","500","S4",20.498993125
"3001","1","S5",20.45131281
"3002","2","S5",20.177008375
"3003","3","S5",20.311783895
"3004","4","S5",20.29348973
"3005","5","S5",20.134450835
"3006","6","S5",20.224283905
"3007","7","S5",20.105121625
"3008","8","S5",20.011544385
"3009","9","S5",20.2607777
"3010","10","S5",20.23328736
"3011","11","S5",20.215303445
"3012","12","S5",20.25254987
"3013","13","S5",20.30293301
"3014","14","S5",19.87697655
"3015","15","S5",20.281384505
"3016","16","S5",20.112731145
"3017","17","S5",20.091472815
"3018","18","S5",20.35754212
"3019","19","S5",20.333926255
"3020","20","S5",20.481454875
"3021","21","S5",20.02981519
"3022","22","S5",20.421151035
"3023","23","S5",20.4099386
"3024","24","S5",20.213183525
"3025","25","S5",20.754728915
"3026","26","S5",20.2609237
"3027","27","S5",20.128978025
"3028","28","S5",20.35655297
"3029","29","S5",20.39665844
"3030","30","S5",20.414392695
"3031","31","S5",20.389371945
"3032","32","S5",20.515077215
"3033","33","S5",20.16006544
"3034","34","S5",20.3794173
"3035","35","S5",20.32132025
"3036","36","S5",20.377607265
"3037","37","S5",20.202530635
"3038","38","S5",20.21999187
"3039","39","S5",20.232189075
"3040","40","S5",20.360504825
"3041","41","S5",20.29887932
"3042","42","S5",20.13277731
"3043","43","S5",20.147269635
"3044","44","S5",20.1037182
"3045","45","S5",20.235741255
"3046","46","S5",20.38088898
"3047","47","S5",20.11509671
"3048","48","S5",20.4306998
"3049","49","S5",20.26647389
"3050","50","S5",20.43128599
"3051","51","S5",20.266941455
"3052","52","S5",20.10600748
"3053","53","S5",20.429340905
"3054","54","S5",20.27358044
"3055","55","S5",20.045167455
"3056","56","S5",20.272367545
"3057","57","S5",20.362979525
"3058","58","S5",20.252491105
"3059","59","S5",20.1913401
"3060","60","S5",20.142327535
"3061","61","S5",20.11675235
"3062","62","S5",20.3004313
"3063","63","S5",20.08594854
"3064","64","S5",20.42390131
"3065","65","S5",20.32635798
"3066","66","S5",20.185534045
"3067","67","S5",20.17833004
"3068","68","S5",20.49321116
"3069","69","S5",20.41181543
"3070","70","S5",20.51930209
"3071","71","S5",20.021339525
"3072","72","S5",20.33489022
"3073","73","S5",20.49288412
"3074","74","S5",20.370802935
"3075","75","S5",20.335311065
"3076","76","S5",20.34105361
"3077","77","S5",20.349327065
"3078","78","S5",19.924576565
"3079","79","S5",20.36745479
"3080","80","S5",20.166699315
"3081","81","S5",20.2750127
"3082","82","S5",20.088685675
"3083","83","S5",20.28283976
"3084","84","S5",20.044242545
"3085","85","S5",20.22030796
"3086","86","S5",20.388024365
"3087","87","S5",20.374730335
"3088","88","S5",20.1345315
"3089","89","S5",20.268375905
"3090","90","S5",20.31397426
"3091","91","S5",20.314030835
"3092","92","S5",20.140882865
"3093","93","S5",20.25349741
"3094","94","S5",20.061321625
"3095","95","S5",20.257185735
"3096","96","S5",20.13930205
"3097","97","S5",20.33091902
"3098","98","S5",20.57819192
"3099","99","S5",20.226504565
"3100","100","S5",20.416241785
"3101","101","S5",20.08061151
"3102","102","S5",20.228009825
"3103","103","S5",20.35337455
"3104","104","S5",20.176760905
"3105","105","S5",20.102753505
"3106","106","S5",20.34382834
"3107","107","S5",20.355618935
"3108","108","S5",20.351433845
"3109","109","S5",20.409180495
"3110","110","S5",20.170701175
"3111","111","S5",20.260454675
"3112","112","S5",20.51107353
"3113","113","S5",20.49796711
"3114","114","S5",20.4524976
"3115","115","S5",20.419344285
"3116","116","S5",20.22005757
"3117","117","S5",20.1076602
"3118","118","S5",20.184119305
"3119","119","S5",20.193245035
"3120","120","S5",20.27338188
"3121","121","S5",20.422632205
"3122","122","S5",20.270825055
"3123","123","S5",20.153568805
"3124","124","S5",20.401561485
"3125","125","S5",20.395721485
"3126","126","S5",20.700484075
"3127","127","S5",20.515669975
"3128","128","S5",20.35263214
"3129","129","S5",20.39509186
"3130","130","S5",20.40500088
"3131","131","S5",20.255811875
"3132","132","S5",20.341908075
"3133","133","S5",20.396018595
"3134","134","S5",20.256003865
"3135","135","S5",20.286617875
"3136","136","S5",20.225251885
"3137","137","S5",20.34475544
"3138","138","S5",20.44512533
"3139","139","S5",20.228704055
"3140","140","S5",20.31858275
"3141","141","S5",20.194438585
"3142","142","S5",20.143664165
"3143","143","S5",20.218396455
"3144","144","S5",20.466078155
"3145","145","S5",20.406376565
"3146","146","S5",20.269666545
"3147","147","S5",20.47453338
"3148","148","S5",20.271260865
"3149","149","S5",20.30626181
"3150","150","S5",20.374431765
"3151","151","S5",20.390220205
"3152","152","S5",20.18778281
"3153","153","S5",20.52398796
"3154","154","S5",20.23427724
"3155","155","S5",20.26416636
"3156","156","S5",20.426536245
"3157","157","S5",20.60102194
"3158","158","S5",20.394368795
"3159","159","S5",20.37513293
"3160","160","S5",20.444411025
"3161","161","S5",20.39732566
"3162","162","S5",20.33575527
"3163","163","S5",20.342436595
"3164","164","S5",20.088245485
"3165","165","S5",20.253999285
"3166","166","S5",20.299629395
"3167","167","S5",20.15133756
"3168","168","S5",20.451255505
"3169","169","S5",20.445090655
"3170","170","S5",20.48094935
"3171","171","S5",20.212975475
"3172","172","S5",20.40390734
"3173","173","S5",20.609958965
"3174","174","S5",20.47691975
"3175","175","S5",20.34666001
"3176","176","S5",20.355843045
"3177","177","S5",20.539487685
"3178","178","S5",20.354788925
"3179","179","S5",20.26409263
"3180","180","S5",20.329651375
"3181","181","S5",20.609759675
"3182","182","S5",20.30148907
"3183","183","S5",20.29147493
"3184","184","S5",20.42671911
"3185","185","S5",20.360736965
"3186","186","S5",20.21964804
"3187","187","S5",20.26421016
"3188","188","S5",20.287543515
"3189","189","S5",20.12231203
"3190","190","S5",20.2625735
"3191","191","S5",20.334865765
"3192","192","S5",20.179191805
"3193","193","S5",20.355624775
"3194","194","S5",20.33587134
"3195","195","S5",20.4618927
"3196","196","S5",20.110853585
"3197","197","S5",20.27633984
"3198","198","S5",20.353479305
"3199","199","S5",20.382188015
"3200","200","S5",20.235904775
"3201","201","S5",20.373152805
"3202","202","S5",20.191826645
"3203","203","S5",20.230682355
"3204","204","S5",20.32865675
"3205","205","S5",20.302097525
"3206","206","S5",20.31919303
"3207","207","S5",20.349173035
"3208","208","S5",20.35802173
"3209","209","S5",20.381029505
"3210","210","S5",20.140174765
"3211","211","S5",20.182211085
"3212","212","S5",20.052636815
"3213","213","S5",20.171140635
"3214","214","S5",20.28735554
"3215","215","S5",20.47752127
"3216","216","S5",20.422983335
"3217","217","S5",20.36012413
"3218","218","S5",20.565623145
"3219","219","S5",20.44450337
"3220","220","S5",20.3065852
"3221","221","S5",20.25731458
"3222","222","S5",20.01292153
"3223","223","S5",20.09926228
"3224","224","S5",20.294613565
"3225","225","S5",20.3295656
"3226","226","S5",20.12845425
"3227","227","S5",20.276212455
"3228","228","S5",20.528942835
"3229","229","S5",20.446866745
"3230","230","S5",20.3283757
"3231","231","S5",20.020166415
"3232","232","S5",20.20526266
"3233","233","S5",20.38268113
"3234","234","S5",20.23686582
"3235","235","S5",20.20784467
"3236","236","S5",20.58316249
"3237","237","S5",20.41241476
"3238","238","S5",20.1041781
"3239","239","S5",20.21446504
"3240","240","S5",20.151213825
"3241","241","S5",20.48255827
"3242","242","S5",20.2393449
"3243","243","S5",20.048268495
"3244","244","S5",20.363897135
"3245","245","S5",20.29176985
"3246","246","S5",20.333678785
"3247","247","S5",20.45403571
"3248","248","S5",20.38608293
"3249","249","S5",20.24477464
"3250","250","S5",20.00102326
"3251","251","S5",20.234874015
"3252","252","S5",20.21136911
"3253","253","S5",20.195378825
"3254","254","S5",20.23605552
"3255","255","S5",20.60009557
"3256","256","S5",20.270322085
"3257","257","S5",20.25507786
"3258","258","S5",20.3080671
"3259","259","S5",20.079102235
"3260","260","S5",20.23266029
"3261","261","S5",20.145410325
"3262","262","S5",20.330317865
"3263","263","S5",20.101945395
"3264","264","S5",20.30297316
"3265","265","S5",20.68573844
"3266","266","S5",20.392213105
"3267","267","S5",20.2242558
"3268","268","S5",20.24036398
"3269","269","S5",20.21370219
"3270","270","S5",20.61938071
"3271","271","S5",20.38168249
"3272","272","S5",20.114063395
"3273","273","S5",20.22515297
"3274","274","S5",20.08454694
"3275","275","S5",20.28740883
"3276","276","S5",20.325751715
"3277","277","S5",20.25661451
"3278","278","S5",20.32556374
"3279","279","S5",20.12646719
"3280","280","S5",20.18474455
"3281","281","S5",20.316973465
"3282","282","S5",20.455483665
"3283","283","S5",20.16491994
"3284","284","S5",20.194541515
"3285","285","S5",20.456168405
"3286","286","S5",20.3194478
"3287","287","S5",20.3389315
"3288","288","S5",20.30287096
"3289","289","S5",20.147387895
"3290","290","S5",20.605932285
"3291","291","S5",20.43602223
"3292","292","S5",20.443371505
"3293","293","S5",20.339684495
"3294","294","S5",20.055106405
"3295","295","S5",20.13606231
"3296","296","S5",20.23648768
"3297","297","S5",20.527460205
"3298","298","S5",20.384683155
"3299","299","S5",20.483769705
"3300","300","S5",20.185596095
"3301","301","S5",20.476290855
"3302","302","S5",20.343041035
"3303","303","S5",20.4557534
"3304","304","S5",20.057553365
"3305","305","S5",20.16224376
"3306","306","S5",20.148215715
"3307","307","S5",20.214942825
"3308","308","S5",20.227598835
"3309","309","S5",20.229344265
"3310","310","S5",20.263574695
"3311","311","S5",20.34995669
"3312","312","S5",20.21735365
"3313","313","S5",20.155181375
"3314","314","S5",20.30496898
"3315","315","S5",20.396097435
"3316","316","S5",20.35961897
"3317","317","S5",20.29939032
"3318","318","S5",20.3349822
"3319","319","S5",20.47072351
"3320","320","S5",20.32166627
"3321","321","S5",20.55592911
"3322","322","S5",20.241022075
"3323","323","S5",20.27535361
"3324","324","S5",20.29324518
"3325","325","S5",20.08296211
"3326","326","S5",20.108627815
"3327","327","S5",20.5448572
"3328","328","S5",20.464215195
"3329","329","S5",20.32500456
"3330","330","S5",20.361312935
"3331","331","S5",20.46323006
"3332","332","S5",20.19776264
"3333","333","S5",20.125955095
"3334","334","S5",20.077215915
"3335","335","S5",20.203966545
"3336","336","S5",20.31745125
"3337","337","S5",20.18578042
"3338","338","S5",20.32895313
"3339","339","S5",20.48971665
"3340","340","S5",20.57542668
"3341","341","S5",20.227544815
"3342","342","S5",20.262295735
"3343","343","S5",20.315200295
"3344","344","S5",20.284538835
"3345","345","S5",20.31446482
"3346","346","S5",20.00456522
"3347","347","S5",20.35802319
"3348","348","S5",20.400562115
"3349","349","S5",20.398547315
"3350","350","S5",20.33147528
"3351","351","S5",20.09153377
"3352","352","S5",20.34303556
"3353","353","S5",20.48076831
"3354","354","S5",20.42560294
"3355","355","S5",20.17249807
"3356","356","S5",20.2175106
"3357","357","S5",20.437166505
"3358","358","S5",20.225643165
"3359","359","S5",20.212621425
"3360","360","S5",20.470595395
"3361","361","S5",20.2746404
"3362","362","S5",20.17982289
"3363","363","S5",20.27682018
"3364","364","S5",20.173719725
"3365","365","S5",20.593707705
"3366","366","S5",20.282256855
"3367","367","S5",20.308915725
"3368","368","S5",20.5066709
"3369","369","S5",20.17359526
"3370","370","S5",20.303869235
"3371","371","S5",20.11322499
"3372","372","S5",20.36710293
"3373","373","S5",20.1567454
"3374","374","S5",20.27571496
"3375","375","S5",20.371078145
"3376","376","S5",20.29565564
"3377","377","S5",20.23669792
"3378","378","S5",20.47101916
"3379","379","S5",19.929639845
"3380","380","S5",20.040642915
"3381","381","S5",20.39299603
"3382","382","S5",20.334750425
"3383","383","S5",20.49369661
"3384","384","S5",20.114597755
"3385","385","S5",20.314268815
"3386","386","S5",20.485856775
"3387","387","S5",20.091913005
"3388","388","S5",20.520186485
"3389","389","S5",20.26765503
"3390","390","S5",20.130922015
"3391","391","S5",20.074325115
"3392","392","S5",20.280306295
"3393","393","S5",20.286584295
"3394","394","S5",20.197408955
"3395","395","S5",20.447519365
"3396","396","S5",20.368035505
"3397","397","S5",20.338999025
"3398","398","S5",20.198122165
"3399","399","S5",20.466600835
"3400","400","S5",20.23304573
"3401","401","S5",20.25027592
"3402","402","S5",20.285971825
"3403","403","S5",20.271187865
"3404","404","S5",20.230708635
"3405","405","S5",20.22451422
"3406","406","S5",20.429203665
"3407","407","S5",20.341438685
"3408","408","S5",20.1775358
"3409","409","S5",20.28981491
"3410","410","S5",20.331722385
"3411","411","S5",20.346618765
"3412","412","S5",20.3424428
"3413","413","S5",20.268935085
"3414","414","S5",20.299454195
"3415","415","S5",20.39840898
"3416","416","S5",20.44109281
"3417","417","S5",20.33151105
"3418","418","S5",20.16745231
"3419","419","S5",20.387016235
"3420","420","S5",20.370159805
"3421","421","S5",20.12296757
"3422","422","S5",20.2679098
"3423","423","S5",20.442919635
"3424","424","S5",19.983774455
"3425","425","S5",20.479991225
"3426","426","S5",20.38663627
"3427","427","S5",20.30795395
"3428","428","S5",20.424630945
"3429","429","S5",20.449230485
"3430","430","S5",20.104913575
"3431","431","S5",20.39058995
"3432","432","S5",20.128765595
"3433","433","S5",20.345418645
"3434","434","S5",20.19032759
"3435","435","S5",20.420066985
"3436","436","S5",20.00933577
"3437","437","S5",20.311308665
"3438","438","S5",20.105696135
"3439","439","S5",20.25922207
"3440","440","S5",20.257155075
"3441","441","S5",20.35945837
"3442","442","S5",20.500278655
"3443","443","S5",20.223839335
"3444","444","S5",20.249529495
"3445","445","S5",20.37355394
"3446","446","S5",20.351703945
"3447","447","S5",20.168238885
"3448","448","S5",20.209467825
"3449","449","S5",20.4434383
"3450","450","S5",20.293153565
"3451","451","S5",20.148935495
"3452","452","S5",20.0726713
"3453","453","S5",20.273290265
"3454","454","S5",20.279860995
"3455","455","S5",19.983615315
"3456","456","S5",20.211701625
"3457","457","S5",20.24466587
"3458","458","S5",19.96875215
"3459","459","S5",20.31499845
"3460","460","S5",20.3180827
"3461","461","S5",20.21066612
"3462","462","S5",20.42286617
"3463","463","S5",20.14746783
"3464","464","S5",20.316171195
"3465","465","S5",20.282060485
"3466","466","S5",20.511712645
"3467","467","S5",20.240242435
"3468","468","S5",20.393740265
"3469","469","S5",20.45505041
"3470","470","S5",20.465820465
"3471","471","S5",20.231759105
"3472","472","S5",20.27079184
"3473","473","S5",20.31108346
"3474","474","S5",20.592311215
"3475","475","S5",20.47100894
"3476","476","S5",20.20053007
"3477","477","S5",20.08310519
"3478","478","S5",20.213565315
"3479","479","S5",20.241456425
"3480","480","S5",20.16753334
"3481","481","S5",20.40202832
"3482","482","S5",20.280121605
"3483","483","S5",20.497178345
"3484","484","S5",20.312283215
"3485","485","S5",20.271465995
"3486","486","S5",20.319313115
"3487","487","S5",20.316705555
"3488","488","S5",20.384706515
"3489","489","S5",20.0785697
"3490","490","S5",20.23628036
"3491","491","S5",20.36212652
"3492","492","S5",20.13277731
"3493","493","S5",20.166078085
"3494","494","S5",20.232908125
"3495","495","S5",20.35987666
"3496","496","S5",20.307054955
"3497","497","S5",20.267963455
"3498","498","S5",20.291122705
"3499","499","S5",20.33667434
"3500","500","S5",20.28696572
"3501","1","S6",20.267972215
"3502","2","S6",20.22882706
"3503","3","S6",20.098980135
"3504","4","S6",20.35368407
"3505","5","S6",19.8870688
"3506","6","S6",20.176758715
"3507","7","S6",20.008479115
"3508","8","S6",20.07804337
"3509","9","S6",20.20317778
"3510","10","S6",20.1267716
"3511","11","S6",20.100520435
"3512","12","S6",20.20558313
"3513","13","S6",19.918370105
"3514","14","S6",19.92852769
"3515","15","S6",20.15772652
"3516","16","S6",20.09017013
"3517","17","S6",20.24122392
"3518","18","S6",20.336044715
"3519","19","S6",20.25689702
"3520","20","S6",20.2885396
"3521","21","S6",20.022043245
"3522","22","S6",20.15590298
"3523","23","S6",20.24593388
"3524","24","S6",20.22480768
"3525","25","S6",20.42984935
"3526","26","S6",20.307901025
"3527","27","S6",20.051264415
"3528","28","S6",20.28477499
"3529","29","S6",20.342848315
"3530","30","S6",20.32136916
"3531","31","S6",20.378997185
"3532","32","S6",20.40155017
"3533","33","S6",20.238299905
"3534","34","S6",20.29905379
"3535","35","S6",20.26091859
"3536","36","S6",20.385729975
"3537","37","S6",20.18206764
"3538","38","S6",20.220867505
"3539","39","S6",20.0788617
"3540","40","S6",20.560685425
"3541","41","S6",20.125944875
"3542","42","S6",20.19694869
"3543","43","S6",20.191806205
"3544","44","S6",20.21853625
"3545","45","S6",20.227152075
"3546","46","S6",20.41432079
"3547","47","S6",20.202114535
"3548","48","S6",20.25370108
"3549","49","S6",20.33026567
"3550","50","S6",20.4398686
"3551","51","S6",20.22393752
"3552","52","S6",20.196300085
"3553","53","S6",20.38929858
"3554","54","S6",20.376876535
"3555","55","S6",20.060546
"3556","56","S6",20.45078648
"3557","57","S6",20.197480495
"3558","58","S6",20.16377822
"3559","59","S6",20.308802575
"3560","60","S6",20.147470385
"3561","61","S6",20.28082423
"3562","62","S6",20.338528905
"3563","63","S6",20.157337065
"3564","64","S6",20.43633686
"3565","65","S6",20.26944353
"3566","66","S6",20.272028095
"3567","67","S6",20.050381115
"3568","68","S6",20.242209055
"3569","69","S6",20.197715555
"3570","70","S6",20.304940145
"3571","71","S6",19.89962772
"3572","72","S6",20.430167265
"3573","73","S6",20.35485718
"3574","74","S6",20.26283411
"3575","75","S6",20.310612245
"3576","76","S6",20.250589455
"3577","77","S6",20.313254845
"3578","78","S6",19.966526015
"3579","79","S6",20.27571934
"3580","80","S6",20.03578586
"3581","81","S6",20.07719146
"3582","82","S6",20.109997295
"3583","83","S6",20.20912874
"3584","84","S6",20.064862855
"3585","85","S6",20.121568525
"3586","86","S6",20.20726432
"3587","87","S6",20.195325535
"3588","88","S6",20.116830825
"3589","89","S6",20.203892085
"3590","90","S6",20.2364614
"3591","91","S6",20.354047245
"3592","92","S6",20.229420185
"3593","93","S6",20.142807875
"3594","94","S6",20.09978788
"3595","95","S6",20.25898847
"3596","96","S6",20.20326903
"3597","97","S6",20.30750281
"3598","98","S6",20.251791035
"3599","99","S6",20.498782155
"3600","100","S6",20.215260375
"3601","101","S6",20.126258775
"3602","102","S6",20.43749683
"3603","103","S6",20.42513939
"3604","104","S6",20.19528575
"3605","105","S6",19.908297565
"3606","106","S6",20.29935455
"3607","107","S6",20.181944635
"3608","108","S6",20.32050411
"3609","109","S6",20.38953948
"3610","110","S6",20.27639313
"3611","111","S6",20.434671365
"3612","112","S6",20.417828805
"3613","113","S6",20.49418644
"3614","114","S6",20.21286342
"3615","115","S6",20.4335468
"3616","116","S6",20.01335077
"3617","117","S6",20.243017895
"3618","118","S6",20.236672005
"3619","119","S6",20.212519225
"3620","120","S6",20.10286264
"3621","121","S6",20.39874332
"3622","122","S6",20.22547928
"3623","123","S6",20.127318005
"3624","124","S6",20.209337885
"3625","125","S6",20.29509573
"3626","126","S6",20.603255375
"3627","127","S6",20.51133414
"3628","128","S6",20.21949109
"3629","129","S6",20.264171105
"3630","130","S6",20.16395123
"3631","131","S6",20.151368585
"3632","132","S6",20.27579599
"3633","133","S6",20.155917215
"3634","134","S6",20.27481122
"3635","135","S6",20.18050909
"3636","136","S6",20.097209155
"3637","137","S6",20.142702025
"3638","138","S6",20.32353215
"3639","139","S6",20.29732223
"3640","140","S6",20.15498172
"3641","141","S6",20.042960665
"3642","142","S6",20.19304465
"3643","143","S6",20.064766495
"3644","144","S6",20.48208669
"3645","145","S6",20.15658845
"3646","146","S6",20.388304685
"3647","147","S6",20.380852115
"3648","148","S6",20.27398413
"3649","149","S6",20.263832385
"3650","150","S6",20.422547525
"3651","151","S6",20.6007825
"3652","152","S6",20.005824835
"3653","153","S6",20.37488911
"3654","154","S6",20.085514555
"3655","155","S6",20.44411209
"3656","156","S6",20.28726429
"3657","157","S6",20.44457418
"3658","158","S6",20.265359545
"3659","159","S6",20.248657145
"3660","160","S6",20.214322325
"3661","161","S6",20.44004891
"3662","162","S6",20.22139128
"3663","163","S6",20.1868579
"3664","164","S6",20.32740334
"3665","165","S6",20.062664095
"3666","166","S6",20.280801235
"3667","167","S6",20.059322155
"3668","168","S6",20.29397153
"3669","169","S6",20.475100955
"3670","170","S6",20.217924875
"3671","171","S6",20.00882039
"3672","172","S6",20.26062951
"3673","173","S6",20.64935597
"3674","174","S6",20.24821805
"3675","175","S6",20.25711164
"3676","176","S6",20.271312695
"3677","177","S6",20.43537983
"3678","178","S6",20.274185245
"3679","179","S6",20.0792924
"3680","180","S6",20.117366645
"3681","181","S6",20.37778867
"3682","182","S6",20.126293815
"3683","183","S6",20.19748232
"3684","184","S6",20.345436895
"3685","185","S6",20.052275465
"3686","186","S6",20.11153431
"3687","187","S6",20.263231595
"3688","188","S6",20.20739353
"3689","189","S6",20.08955912
"3690","190","S6",20.2249712
"3691","191","S6",20.24878234
"3692","192","S6",20.296188175
"3693","193","S6",20.295022365
"3694","194","S6",20.271654335
